token,farmerline_count,phoneme_dataset_count,in_farmerline,in_phoneme_dataset,unicode_name,unicode_category
siriahene,0,3,False,True,,
siriki,1,0,True,False,,
sisi,1,1,True,True,,
sisiiɛ,1,0,True,False,,
skuul,1,0,True,False,,
slash,1,0,True,False,,
snkyerne,1,0,True,False,,
so,236,180,True,True,,
"so,",0,69,False,True,,
so.,0,40,False,True,,
so:,0,3,False,True,,
so;,0,10,False,True,,
soar.,0,1,False,True,,
social,1,0,True,False,,
sodifoɔ,0,1,False,True,,
sodom,2,0,True,False,,
sodomfoɔ,0,1,False,True,,
sofia,1,0,True,False,,
sofoɔ,0,4,False,True,,
"sohori,",0,1,False,True,,
solomon,4,0,True,False,,
som,22,5,True,True,,
"som,",0,1,False,True,,
soma,0,1,False,True,,
somaa,1,6,True,True,,
somfoɔ,1,0,True,False,,
sora,0,1,False,True,,
sore,1,0,True,False,,
soro,9,3,True,True,,
"soro,",0,1,False,True,,
soronko,4,0,True,False,,
sorɔnsorɔmmea,0,1,False,True,,
soso,1,1,True,True,,
south,1,0,True,False,,
soɔ,1,38,True,True,,
soɔ!,0,1,False,True,,
"soɔ,",0,10,False,True,,
soɔ.,0,11,False,True,,
soɔ?,0,2,False,True,,
spain,2,0,True,False,,
sradehwan,0,1,False,True,,
sradeɛ,0,3,False,True,,
srɛ,1,1,True,True,,
srɛɛ,0,2,False,True,,
states,1,0,True,False,,
station,1,0,True,False,,
street,1,0,True,False,,
su,5,5,True,True,,
"su,",0,1,False,True,,
sua,2,1,True,True,,
suaa,4,0,True,False,,
suae,2,0,True,False,,
suahodoɔ,1,0,True,False,,
suahu,1,0,True,False,,
suahunu,1,0,True,False,,
suanee,0,1,False,True,,
suani,3,0,True,False,,
suasua,2,0,True,False,,
"subael,",0,1,False,True,,
suban,9,1,True,True,,
subonhwa,0,1,False,True,,
suesua,2,0,True,False,,
sufrɛ,0,1,False,True,,
sugia,1,0,True,False,,
sui,0,1,False,True,,
suisuia,1,0,True,False,,
sukuu,3,0,True,False,,
sukɔm,0,1,False,True,,
"sukɔnkɔn,",0,1,False,True,,
sum,1,3,True,True,,
sumina,0,1,False,True,,
sumpii,0,1,False,True,,
sumpii;,0,1,False,True,,
sunsuanee,0,1,False,True,,
sunsum,0,2,False,True,,
suntidua,0,4,False,True,,
supɔ,1,0,True,False,,
suro,3,6,True,True,,
susu,2,0,True,False,,
susuu,1,0,True,False,,
syeafo,1,0,True,False,,
sɔ,6,2,True,True,,
sɔfo,0,1,False,True,,
sɔhwɛ,3,0,True,False,,
sɔre,1,3,True,True,,
sɔree,0,2,False,True,,
"sɔreeɛ,",0,1,False,True,,
sɔreɛ,1,0,True,False,,
sɔɔ,0,2,False,True,,
sɛ,712,372,True,True,,
"sɛ,",0,6,False,True,,
sɛ:,0,153,False,True,,
sɛ;,0,1,False,True,,
sɛdeɛ,1,52,True,True,,
sɛe,0,2,False,True,,
sɛee,1,1,True,True,,
sɛeɛ,0,1,False,True,,
sɛeɛ.,0,2,False,True,,
sɛm,3,0,True,False,,
sɛn,25,0,True,False,,
sɛn?,0,2,False,True,,
sɛnea,46,0,True,False,,
sɛneɛ,10,0,True,False,,
sɛnhwɛso,1,0,True,False,,
sɛnkyerɛnne,1,0,True,False,,
sɛnsu,1,0,True,False,,
sɛpɔ,0,1,False,True,,
sɛɛ,1,0,True,False,,
t,1,0,True,False,,
taaboɔ,0,1,False,True,,
taataa,0,1,False,True,,
tabor,0,1,False,True,,
tadua,0,1,False,True,,
"tadua,",0,1,False,True,,
taiwan,1,0,True,False,,
talente,0,2,False,True,,
talmai,0,1,False,True,,
tamadan,1,0,True,False,,
tamfo,1,1,True,True,,
tan,1,0,True,False,,
tannan,0,1,False,True,,
"tarsis,",0,1,False,True,,
"tarso,",0,1,False,True,,
te,12,16,True,True,,
"te,",0,3,False,True,,
teaa,0,1,False,True,,
teasefoɔ,0,1,False,True,,
teateaa,0,1,False,True,,
tebalia,0,1,False,True,,
tebea,2,0,True,False,,
tee,1,2,True,True,,
tekoa,0,1,False,True,,
tekoafoɔ,0,1,False,True,,
"tema,",0,2,False,True,,
tena,9,0,True,False,,
tena;,0,1,False,True,,
tenaa,0,3,False,True,,
tenabea,0,9,False,True,,
tenabea.,0,1,False,True,,
tenatena,1,0,True,False,,
tene,1,2,True,True,,
tenenee,1,7,True,True,,
teneneefoɔ,0,1,False,True,,
tenten,1,0,True,False,,
tentene,0,1,False,True,,
tententen,1,0,True,False,,
teokrasi,1,0,True,False,,
terɛterɛ.,0,1,False,True,,
tesalonika,0,1,False,True,,
tesalonikafo,3,0,True,False,,
tete,4,1,True,True,,
tetee,1,0,True,False,,
teteete,0,1,False,True,,
tetɛ,1,0,True,False,,
teɛ,2,11,True,True,,
"teɛ,",0,5,False,True,,
teɛ.,0,3,False,True,,
that,1,0,True,False,,
thirtyfive,1,0,True,False,,
ti,102,0,True,False,,
"ti,",0,1,False,True,,
ti.,0,2,False,True,,
tia,4,2,True,True,,
tiaa,2,3,True,True,,
tiawa,1,0,True,False,,
tie,3,4,True,True,,
tiee,1,0,True,False,,
tieei,1,0,True,False,,
tiefo,1,0,True,False,,
tiewa,1,0,True,False,,
tifsa,0,1,False,True,,
tii,0,5,False,True,,
tim,0,1,False,True,,
timadi,1,0,True,False,,
timoteo,4,1,True,True,,
timoteo.,0,1,False,True,,
timɔden,1,0,True,False,,
tinka,1,0,True,False,,
tintim,1,0,True,False,,
tire,0,1,False,True,,
tiri,2,5,True,True,,
tirim,2,2,True,True,,
tirimpɔ,2,0,True,False,,
tirimpɔn,1,0,True,False,,
tirinwi,1,0,True,False,,
tiro,0,3,False,True,,
"tirsa,",0,1,False,True,,
titi,1,0,True,False,,
titire,0,1,False,True,,
titiriw,4,0,True,False,,
tito,0,1,False,True,,
titriw,1,0,True,False,,
to,10,8,True,True,,
toa,2,2,True,True,,
tobia,1,1,True,True,,
togyefoɔ,0,1,False,True,,
tokuro,0,1,False,True,,
tom,7,0,True,False,,
tony,2,0,True,False,,
too,3,4,True,True,,
toom,1,0,True,False,,
torodoo,1,0,True,False,,
"torofoɔ,",0,1,False,True,,
toronto,1,0,True,False,,
toru,1,0,True,False,,
totoo,0,1,False,True,,
totorobɛnto,0,3,False,True,,
totoɔ,1,0,True,False,,
tottoo,2,0,True,False,,
totɔtotɔ,1,0,True,False,,
toɔ,0,2,False,True,,
tra,0,1,False,True,,
trenee,3,0,True,False,,
trɛ,1,0,True,False,,
trɛɛ,0,1,False,True,,
tu,8,3,True,True,,
tua,4,2,True,True,,
tuaa,0,1,False,True,,
tukorɔ,0,2,False,True,,
tumfoɔ,2,0,True,False,,
"tumfoɔ,",0,1,False,True,,
tumi,28,10,True,True,,
tumi.,0,1,False,True,,
tumidie,1,0,True,False,,
tuntum,1,0,True,False,,
tuo,1,0,True,False,,
turo,0,3,False,True,,
turo.,0,1,False,True,,
tutu,1,2,True,True,,
"tutuo,",0,1,False,True,,
tutuu,0,1,False,True,,
tuu,0,5,False,True,,
tw,1,0,True,False,,
twa,2,0,True,False,,
"twa,",0,2,False,True,,
twaa,0,1,False,True,,
twaberɛ,0,1,False,True,,
twae,1,0,True,False,,
twafoɔ,0,1,False,True,,
twam,2,2,True,True,,
twaneti,1,0,True,False,,
twatwa,2,0,True,False,,
twe,4,2,True,True,,
twene!,0,1,False,True,,
twene;,0,1,False,True,,
twerɛ,1,5,True,True,,
twerɛe,1,0,True,False,,
twerɛsɛm,3,1,True,True,,
twerɛɛ,1,1,True,True,,
twetiatwa,1,0,True,False,,
twetiatwafoɔ,0,1,False,True,,
twim,1,0,True,False,,
twɛn,1,1,True,True,,
tyw,2,0,True,False,,
tɔ,2,5,True,True,,
tɔnn.,0,2,False,True,,
tɔtorɔtɔɔ.,0,1,False,True,,
tɛ,2,0,True,False,,
tɛkrɛma,1,0,True,False,,
tɛkyerɛma,0,3,False,True,,
tɛm,1,0,True,False,,
tɛse,1,0,True,False,,
tɛsɛ,1,0,True,False,,
tɛtrɛtɛ,0,2,False,True,,
united,1,0,True,False,,
ur,1,0,True,False,,
uri,0,1,False,True,,
uria,0,1,False,True,,
us,1,1,True,True,,
usia,1,4,True,True,,
valery,2,0,True,False,,
vanessa,2,0,True,False,,
vegetius,1,0,True,False,,
verilettu,1,0,True,False,,
video,4,0,True,False,,
w'abrabɔ,1,0,True,False,,
w'adwene,1,0,True,False,,
w'asomdwoe,1,0,True,False,,
w'atiefoɔ,1,0,True,False,,
waba,1,0,True,False,,
wababa,1,0,True,False,,
waboa,0,1,False,True,,
wabrabɔ,1,0,True,False,,
wabrɛ,1,0,True,False,,
wabu,0,1,False,True,,
wabubu,0,1,False,True,,
wabufuo,0,1,False,True,,
wabɔ,3,0,True,False,,
wabɔtire,0,1,False,True,,
wabɛn,0,1,False,True,,
wabɛyɛ,0,1,False,True,,
wada,0,1,False,True,,
"wadamfo,",0,1,False,True,,
wadansesɛm,0,1,False,True,,
wadi,2,4,True,True,,
wadorɔ,0,1,False,True,,
waduane,1,0,True,False,,
wadwa,0,1,False,True,,
wadwadeɛ,0,1,False,True,,
wadwen,1,0,True,False,,
wadwene,1,0,True,False,,
wadwene.,0,1,False,True,,
wadwinneɛ,0,1,False,True,,
wadwiri,0,1,False,True,,
wadwuma,0,1,False,True,,
wadɔ,0,1,False,True,,
wadɔeɛ,0,2,False,True,,
wadɔeɛ.,0,1,False,True,,
waeɛ,0,1,False,True,,
wafa,0,2,False,True,,
wafira,0,1,False,True,,
wafom,0,1,False,True,,
wagya,0,3,False,True,,
wagyidi,1,0,True,False,,
wahab,1,0,True,False,,
wahennie,0,1,False,True,,
wahina,0,1,False,True,,
"wahodasodeɛ,",0,1,False,True,,
wahohoro,0,1,False,True,,
wahotiri,0,1,False,True,,
wahoyera,0,1,False,True,,
wahoɔmmerɛ,0,1,False,True,,
wahunu,0,1,False,True,,
wahwie,0,1,False,True,,
wahwɛ,0,1,False,True,,
wahyehyɛ,1,0,True,False,,
wahyira,0,1,False,True,,
waka,0,3,False,True,,
waka.,0,1,False,True,,
wakoa,0,5,False,True,,
wakoma,0,3,False,True,,
wakoradeɛ,0,1,False,True,,
wakwan,1,1,True,True,,
wakye,1,0,True,False,,
wakyeakyea,0,1,False,True,,
wakyekyere,0,1,False,True,,
wakyerɛ,1,0,True,False,,
"wakyi,",0,1,False,True,,
wakyi.,0,2,False,True,,
wakyɛdeɛ,1,0,True,False,,
wama,2,4,True,True,,
wamfa,2,1,True,True,,
wampue,0,1,False,True,,
wanammɔn,0,1,False,True,,
wanhunu,0,1,False,True,,
wanhwɛ,1,0,True,False,,
wanhye,0,1,False,True,,
wanhyɛda,1,0,True,False,,
wani,5,8,True,True,,
wanim,1,4,True,True,,
"wanim,",0,6,False,True,,
wanim.,0,1,False,True,,
wanimguaseɛ,0,1,False,True,,
wanimuonyamfoɔ,0,1,False,True,,
wankae,0,1,False,True,,
wankasa,1,0,True,False,,
wannya,0,1,False,True,,
wano,0,2,False,True,,
"wano,",0,2,False,True,,
wanofafa,0,1,False,True,,
wanomu,0,2,False,True,,
wantie,0,1,False,True,,
wantwe,0,1,False,True,,
wanya,1,1,True,True,,
wanyadie,0,1,False,True,,
wanyame,0,1,False,True,,
wanyɛ,1,0,True,False,,
wapagya,1,0,True,False,,
wapirim,0,1,False,True,,
wapo,0,1,False,True,,
"waporɔ,",0,1,False,True,,
wapɛdeɛ,1,0,True,False,,
ware.,0,1,False,True,,
waree,0,2,False,True,,
wareeɛ,1,0,True,False,,
wasafo,0,1,False,True,,
wasane,0,2,False,True,,
wasase,0,1,False,True,,
wasefoɔ,0,4,False,True,,
wasi,1,0,True,False,,
wasie,0,1,False,True,,
waso,0,1,False,True,,
wasomdwoeɛ,0,1,False,True,,
wasra,1,0,True,False,,
wasua,1,0,True,False,,
wasɛe,0,1,False,True,,
wasɛm,0,1,False,True,,
watadeɛ,0,1,False,True,,
watchtower,1,0,True,False,,
wate,0,1,False,True,,
watemmudeɛ.,0,1,False,True,,
watemmuo,0,1,False,True,,
wato,0,1,False,True,,
watwa,0,1,False,True,,
watwitwa,0,1,False,True,,
wawae,0,1,False,True,,
waware,0,1,False,True,,
wawerɛhoɔ,0,1,False,True,,
wawieeɛ,0,1,False,True,,
wawɛmfoɔ,0,1,False,True,,
wayeforohyia,1,0,True,False,,
wayi,1,2,True,True,,
wayɛ,4,6,True,True,,
wayɛne,0,1,False,True,,
we.,0,1,False,True,,
wedare,0,1,False,True,,
wei,16,0,True,False,,
weinom,1,0,True,False,,
were.,0,1,False,True,,
werɛ,12,2,True,True,,
"werɛ,",0,1,False,True,,
weyi,1,0,True,False,,
whidholms,1,0,True,False,,
wiara,1,0,True,False,,
wiase,16,5,True,True,,
wiase.,0,1,False,True,,
wie,3,2,True,True,,
wie.,0,1,False,True,,
wieeɛ,1,0,True,False,,
wieɛ,1,0,True,False,,
will,1,0,True,False,,
willie,1,0,True,False,,
willis,1,0,True,False,,
wim,2,0,True,False,,
winnipeg,1,0,True,False,,
winston,1,0,True,False,,
wira,0,2,False,True,,
"wiram,",0,1,False,True,,
wisie,0,1,False,True,,
wo,104,180,True,True,,
wo!,0,1,False,True,,
"wo,",0,18,False,True,,
wo.,0,4,False,True,,
woabɔ,2,2,True,True,,
woadi,0,2,False,True,,
woadɔ,1,0,True,False,,
woagu,0,1,False,True,,
woagye,0,1,False,True,,
woahu,1,0,True,False,,
woahunu,0,2,False,True,,
woaka,0,1,False,True,,
woakum,0,1,False,True,,
woakyerɛkyerɛ,0,1,False,True,,
woakɔ,4,0,True,False,,
woakɔtena,0,1,False,True,,
woamma,0,1,False,True,,
woanfa,1,0,True,False,,
woankɔyɛ,1,0,True,False,,
woanom,0,1,False,True,,
"woansu,",0,1,False,True,,
woanu,1,0,True,False,,
woanya,1,0,True,False,,
woanyankɔsoɔ,1,0,True,False,,
woasane,0,1,False,True,,
woasiesie,0,1,False,True,,
woasisi,0,1,False,True,,
woasua,1,0,True,False,,
woate,0,2,False,True,,
woawofo,1,0,True,False,,
woayi,0,1,False,True,,
woayɛ,1,1,True,True,,
wobetumi,2,0,True,False,,
wobisaa,1,0,True,False,,
woboaa,0,1,False,True,,
wobose,1,0,True,False,,
wobrɛ,1,0,True,False,,
wobu,2,1,True,True,,
wobua,0,1,False,True,,
wobɔ,3,0,True,False,,
wobɛbisa,2,0,True,False,,
wobɛboa,3,0,True,False,,
wobɛbu,0,1,False,True,,
wobɛbua,1,0,True,False,,
wobɛbɔ,2,0,True,False,,
wobɛdaadaa,0,1,False,True,,
wobɛdi,1,0,True,False,,
wobɛdu,1,0,True,False,,
wobɛfa,1,0,True,False,,
wobɛgye,1,0,True,False,,
wobɛhu,1,0,True,False,,
wobɛhunu,1,1,True,True,,
wobɛhwɛ,1,0,True,False,,
wobɛhyira,1,0,True,False,,
wobɛka,1,0,True,False,,
wobɛma,0,1,False,True,,
wobɛnya,3,0,True,False,,
wobɛsane,0,1,False,True,,
wobɛsi,1,0,True,False,,
wobɛsoa,0,1,False,True,,
wobɛsom,1,0,True,False,,
wobɛsua,1,0,True,False,,
wobɛtie,1,0,True,False,,
wobɛto,1,0,True,False,,
wobɛtumi,14,1,True,True,,
"wobɛwuo,",0,1,False,True,,
wobɛyɛ,6,0,True,False,,
woda,0,1,False,True,,
wodaso,1,0,True,False,,
wode,8,11,True,True,,
wodi,1,1,True,True,,
woduru,0,1,False,True,,
wodwen,1,0,True,False,,
woeyi,1,0,True,False,,
wofa,1,0,True,False,,
wofi,1,0,True,False,,
wofii,1,0,True,False,,
wofiri,1,1,True,True,,
wofrɛ,1,0,True,False,,
wogye,1,0,True,False,,
wogyina,1,0,True,False,,
wohia,1,0,True,False,,
wohu,1,0,True,False,,
wohunu,0,1,False,True,,
wohunuu,0,1,False,True,,
wohuu,1,0,True,False,,
wohwehwɛ,1,0,True,False,,
wohwɛ,4,0,True,False,,
wohyɛ,1,0,True,False,,
woka,0,4,False,True,,
wokaa,0,1,False,True,,
wokann,2,0,True,False,,
wokenkan,0,1,False,True,,
wokyerɛkyerɛ,0,1,False,True,,
wokɔ,1,2,True,True,,
wokɔbɔɔ,1,0,True,False,,
wom,4,1,True,True,,
woma,1,2,True,True,,
womaa,0,1,False,True,,
wompere,1,0,True,False,,
won,4,0,True,False,,
wonhu,3,0,True,False,,
wonhwehwɛ,0,1,False,True,,
wonhwɛ,0,1,False,True,,
woni,0,1,False,True,,
wonim,1,0,True,False,,
wonnim,4,2,True,True,,
wonnyɛ,1,0,True,False,,
wontumi,1,0,True,False,,
wonya,3,0,True,False,,
woo,1,2,True,True,,
wopɛ,3,3,True,True,,
worebɛtwa,0,1,False,True,,
"worebɛwu,",0,1,False,True,,
worebɛyɛ,0,1,False,True,,
worefam,1,0,True,False,,
woregya,0,1,False,True,,
worehwehwɛ?,0,1,False,True,,
worekyerɛ,1,0,True,False,,
worekyerɛkyerɛ,1,0,True,False,,
woremmɛn,0,1,False,True,,
worenhunu,0,1,False,True,,
worennya,0,1,False,True,,
work,1,0,True,False,,
wosakyera,0,1,False,True,,
wosee,0,1,False,True,,
wosi,1,0,True,False,,
wosisaa,1,0,True,False,,
wosisi,1,0,True,False,,
wosom,0,1,False,True,,
wosrɛ,0,1,False,True,,
wosua,4,0,True,False,,
wosuro,1,0,True,False,,
wosusuw,2,0,True,False,,
wosɔ,1,0,True,False,,
wote,0,3,False,True,,
wotee,1,0,True,False,,
"woteɛ,",0,1,False,True,,
wotiee,0,1,False,True,,
wotim,0,1,False,True,,
woto,1,0,True,False,,
wototo,1,0,True,False,,
wotu,0,1,False,True,,
wotuatua,0,1,False,True,,
wowatwen,1,0,True,False,,
wowɔ,3,4,True,True,,
wowɛn,0,1,False,True,,
woya,0,1,False,True,,
woyare,1,0,True,False,,
woyɛ,7,4,True,True,,
woɔ,0,13,False,True,,
"woɔ,",0,3,False,True,,
woɔ.,0,1,False,True,,
woɔ?,0,2,False,True,,
wu,2,0,True,False,,
wu.,0,1,False,True,,
wubɔ,1,0,True,False,,
wugye,1,0,True,False,,
wuhu,3,0,True,False,,
wui,2,0,True,False,,
wuiɛ,2,1,True,True,,
wuiɛ.,0,1,False,True,,
wunim,1,0,True,False,,
wuo,0,3,False,True,,
wura,1,5,True,True,,
"wura,",0,1,False,True,,
wura.,0,1,False,True,,
wusɔreɛ,0,1,False,True,,
wuu,0,1,False,True,,
wuwuiɛ,1,1,True,True,,
www,1,0,True,False,,
wɔ,191,99,True,True,,
"wɔ,",0,2,False,True,,
wɔ.,0,4,False,True,,
wɔa,1,0,True,False,,
wɔaba,1,1,True,True,,
wɔabemubuiɛ,1,0,True,False,,
wɔabobɔ,1,0,True,False,,
wɔaboto,1,0,True,False,,
wɔabue,0,2,False,True,,
wɔabɔ,0,1,False,True,,
wɔabɛhyɛ,0,1,False,True,,
wɔabɛtena,0,1,False,True,,
wɔada,1,0,True,False,,
wɔadane,0,1,False,True,,
wɔadeda,0,1,False,True,,
wɔadi,1,3,True,True,,
wɔadikan,1,0,True,False,,
wɔadua,0,1,False,True,,
wɔadwimi,1,0,True,False,,
wɔafa,0,2,False,True,,
wɔafiri,0,2,False,True,,
wɔafom,1,0,True,False,,
wɔaforo,0,1,False,True,,
wɔafrɛ,0,2,False,True,,
wɔagu,1,0,True,False,,
"wɔaguo,",0,1,False,True,,
wɔagyae,0,1,False,True,,
wɔagye,0,1,False,True,,
wɔaho,1,0,True,False,,
wɔahunu,3,5,True,True,,
"wɔahunu,",0,1,False,True,,
wɔahwire,0,3,False,True,,
wɔahwɛ,0,1,False,True,,
wɔahye,1,0,True,False,,
wɔahyehyɛ,0,2,False,True,,
wɔahyia,0,1,False,True,,
wɔahyɛ,1,3,True,True,,
wɔaka,1,2,True,True,,
wɔakanyi,1,0,True,False,,
wɔakora,0,2,False,True,,
wɔakorɔ,0,1,False,True,,
wɔakoto,0,1,False,True,,
wɔakum,0,1,False,True,,
wɔakye,0,1,False,True,,
"wɔakyeakyea,",0,1,False,True,,
wɔakyekyere,0,1,False,True,,
wɔakyere,0,1,False,True,,
wɔakyɛw,1,0,True,False,,
wɔakɔ,1,0,True,False,,
wɔama,1,3,True,True,,
wɔamane,0,1,False,True,,
wɔamfa,0,4,False,True,,
wɔamia,0,1,False,True,,
wɔamma,1,0,True,False,,
wɔanante,1,0,True,False,,
wɔanhunu,0,4,False,True,,
wɔanhunu.,0,1,False,True,,
wɔanka,0,1,False,True,,
wɔankae,0,1,False,True,,
wɔankum,0,1,False,True,,
wɔannane,0,1,False,True,,
wɔannante,0,1,False,True,,
wɔannya,1,1,True,True,,
wɔannyane,1,1,True,True,,
wɔante,0,1,False,True,,
wɔantena,0,1,False,True,,
wɔantie.,0,1,False,True,,
wɔantumi,0,1,False,True,,
wɔantwerɛ,0,1,False,True,,
wɔantwɛn,0,1,False,True,,
wɔanyane,0,1,False,True,,
wɔanyinsɛn,0,1,False,True,,
wɔanyɛ.,0,1,False,True,,
wɔapata,0,1,False,True,,
wɔapo,0,1,False,True,,
wɔapoɔ;,0,1,False,True,,
wɔaprapra,0,1,False,True,,
wɔapue,1,0,True,False,,
wɔapɔn,1,0,True,False,,
wɔasafo,1,0,True,False,,
wɔasakra,1,0,True,False,,
wɔasan,1,0,True,False,,
wɔasane,1,1,True,True,,
wɔase,1,0,True,False,,
wɔasene,0,1,False,True,,
wɔasitim,1,0,True,False,,
wɔasra,4,1,True,True,,
wɔasum,0,1,False,True,,
wɔasusu,0,1,False,True,,
wɔasusuane,0,1,False,True,,
wɔasusuo,0,1,False,True,,
wɔasɔ,0,1,False,True,,
wɔasɔre,1,2,True,True,,
wɔasɛe,0,1,False,True,,
wɔate,1,1,True,True,,
"wɔate,",0,1,False,True,,
wɔateaseɛ,1,0,True,False,,
wɔatete,1,0,True,False,,
wɔato,3,1,True,True,,
wɔatontɔn,0,1,False,True,,
wɔatoto,0,1,False,True,,
wɔatue,0,1,False,True,,
wɔatumi,3,0,True,False,,
wɔatwa,0,5,False,True,,
wɔatwe,0,1,False,True,,
wɔatwerɛ,2,2,True,True,,
wɔatwitwa,0,2,False,True,,
wɔatɔn,0,1,False,True,,
wɔaware,2,0,True,False,,
wɔawareware,0,1,False,True,,
wɔawedare,0,1,False,True,,
wɔawiawia,0,1,False,True,,
wɔawo,0,1,False,True,,
wɔayi,1,4,True,True,,
wɔayɛ,4,3,True,True,,
"wɔayɛ,",0,1,False,True,,
wɔba,1,0,True,False,,
wɔbaa,0,3,False,True,,
wɔbaeɛ,0,2,False,True,,
wɔbere,0,1,False,True,,
wɔbeyi,1,0,True,False,,
wɔbisa,0,1,False,True,,
wɔbisaa,0,2,False,True,,
wɔbisae,1,0,True,False,,
wɔboa,1,0,True,False,,
wɔboaa,1,0,True,False,,
wɔboaboaa,1,0,True,False,,
wɔbobom,0,1,False,True,,
wɔbobɔɔ,0,2,False,True,,
wɔbotoyɛ,1,0,True,False,,
wɔbra,1,0,True,False,,
wɔbu,1,2,True,True,,
wɔbuu,0,2,False,True,,
wɔbɔ,4,3,True,True,,
wɔbɔɔ,1,4,True,True,,
wɔbɛboa,0,1,False,True,,
wɔbɛbue,0,1,False,True,,
wɔbɛbɔ,1,1,True,True,,
wɔbɛdi,0,1,False,True,,
wɔbɛfa,0,1,False,True,,
wɔbɛfiri,0,1,False,True,,
wɔbɛgye,1,2,True,True,,
wɔbɛgyinagyina,0,1,False,True,,
wɔbɛhira,1,0,True,False,,
wɔbɛhu,0,1,False,True,,
wɔbɛhunu,0,1,False,True,,
wɔbɛhwɛ,2,0,True,False,,
wɔbɛhyira,0,1,False,True,,
wɔbɛka,0,3,False,True,,
wɔbɛkasa,0,1,False,True,,
wɔbɛkunkum,0,1,False,True,,
wɔbɛkɔ,2,0,True,False,,
wɔbɛma,1,3,True,True,,
wɔbɛn,1,1,True,True,,
wɔbɛnya,1,0,True,False,,
wɔbɛnya.,0,1,False,True,,
wɔbɛporepore,0,1,False,True,,
wɔbɛsa,0,1,False,True,,
wɔbɛsane,0,1,False,True,,
wɔbɛsi,0,1,False,True,,
wɔbɛsisi,1,0,True,False,,
wɔbɛsom,0,1,False,True,,
wɔbɛsɛee,0,1,False,True,,
wɔbɛte,1,1,True,True,,
wɔbɛteɛ?,0,1,False,True,,
wɔbɛtu,0,1,False,True,,
wɔbɛtumi,2,2,True,True,,
wɔbɛtutu,0,1,False,True,,
wɔbɛtwa,0,2,False,True,,
wɔbɛtwɛn,1,0,True,False,,
wɔbɛtwɛntwɛn,1,0,True,False,,
wɔbɛwie,0,1,False,True,,
wɔbɛyɛ,0,3,False,True,,
wɔda,1,0,True,False,,
wɔdaadaa,0,1,False,True,,
wɔdaso,1,0,True,False,,
wɔde,27,48,True,True,,
wɔdi,4,7,True,True,,
wɔdie,1,2,True,True,,
wɔdii,2,3,True,True,,
wɔduruu,0,2,False,True,,
wɔduu,1,0,True,False,,
wɔdwane,0,1,False,True,,
wɔdwendwene,0,1,False,True,,
wɔdwene,2,0,True,False,,
wɔdwennwen,1,0,True,False,,
wɔdwiraa,0,1,False,True,,
wɔdɔ,2,0,True,False,,
wɔdɔɔso,0,1,False,True,,
wɔfa,1,1,True,True,,
wɔfaa,0,1,False,True,,
wɔfi,1,0,True,False,,
wɔfiasie,1,0,True,False,,
wɔfiee,1,0,True,False,,
wɔfirafiraa,0,1,False,True,,
wɔfiri,2,3,True,True,,
wɔfirii,0,1,False,True,,
wɔfom,0,1,False,True,,
wɔforo,0,1,False,True,,
wɔfrɛ,5,2,True,True,,
wɔfrɛɛ,0,1,False,True,,
wɔgu,1,0,True,False,,
wɔgya,0,1,False,True,,
wɔgyaa,2,1,True,True,,
wɔgye,1,2,True,True,,
wɔgyee,1,0,True,False,,
wɔgyina,0,2,False,True,,
wɔhia,3,0,True,False,,
wɔhiahiaa,0,1,False,True,,
wɔhimaa,0,1,False,True,,
wɔhunu,1,3,True,True,,
wɔhunuu,1,4,True,True,,
wɔhwe,0,2,False,True,,
wɔhwehwɛ,0,1,False,True,,
wɔhwehwɛɛ,0,2,False,True,,
wɔhwɛ,4,1,True,True,,
wɔhyehyɛɛ,1,1,True,True,,
wɔhyia,4,1,True,True,,
wɔhyiaaeɛ,1,0,True,False,,
wɔhyiae,1,0,True,False,,
wɔhyiahyiaa,0,1,False,True,,
wɔhyɛ,0,1,False,True,,
wɔhɔ,1,0,True,False,,
wɔka,6,14,True,True,,
wɔkaa,0,6,False,True,,
wɔkae,1,0,True,False,,
wɔkaeɛ,0,1,False,True,,
wɔkan,0,1,False,True,,
wɔkariiɛ,0,1,False,True,,
wɔkeka,1,0,True,False,,
wɔkenkan,2,0,True,False,,
wɔkoo,1,0,True,False,,
wɔkoto,0,1,False,True,,
wɔkraman,1,0,True,False,,
wɔku,0,1,False,True,,
wɔkum,1,0,True,False,,
wɔkumm,0,2,False,True,,
wɔkyere,1,0,True,False,,
wɔkyeree,0,1,False,True,,
wɔkyerɛ,1,0,True,False,,
wɔkyerɛkyerɛ,1,0,True,False,,
wɔkyerɛw,1,0,True,False,,
wɔkyinii,0,1,False,True,,
wɔkyiri,0,1,False,True,,
wɔkyɛn,2,0,True,False,,
wɔkã,1,0,True,False,,
wɔkɔ,2,0,True,False,,
wɔkɔduruu,0,1,False,True,,
"wɔkɔhwɛe,",0,1,False,True,,
wɔkɔka,0,1,False,True,,
wɔkɔsiee,0,1,False,True,,
wɔkɔɔ,0,1,False,True,,
wɔma,1,0,True,False,,
wɔmaa,0,3,False,True,,
wɔmane,0,1,False,True,,
wɔmanee,0,1,False,True,,
wɔmemee,0,1,False,True,,
wɔmfa,3,11,True,True,,
wɔmforo,0,1,False,True,,
wɔmfra,0,1,False,True,,
wɔmma,2,1,True,True,,
wɔmmfa,0,1,False,True,,
wɔmmma,0,1,False,True,,
